gen,max,mean,std 
0,19.15209803565353,-3.0791212714034915,6.2028383694656934
1,16.799165821370572,-1.6310444519111733,5.665051551418508
2,28.65921416001011,2.789301902583218,8.483469699083104
3,38.04829364720537,7.424663955746135,11.604341429305965
4,38.04829364720537,9.319385589714525,10.319071794508643
5,34.699516581705424,10.727994649676958,10.250970119871127
6,48.48634879350418,11.085192520463162,13.864366617432614
7,41.288334431718084,9.02260411946972,11.7971694948313
8,37.47446038049692,10.459989390833249,10.660345865655042
9,33.09719577059997,9.904564297686345,11.255190816302784
10,51.62620623911449,14.849371910483985,15.652498243729363
11,49.05648965569813,14.877337307163424,13.45827365709021
12,44.7378548404692,15.336446234138569,13.826106292031342
13,44.47467959270135,19.028806897986264,14.235967650618258
14,57.596802120176356,17.6911545708801,15.067865311534932
15,55.761988855260405,23.38909798446381,14.397560004983891
16,53.77851544998762,23.107503601330876,14.452299180729064
17,55.95091404087057,27.615639814750928,15.203668271735383
18,53.710068034888884,30.531462585100666,12.170352237102488
19,53.85756841965907,31.27763540070499,13.203039062164969
20,55.66796697218808,34.418733327975204,12.74558672613752
21,62.816485606262006,34.88107343954065,11.913239259204454
22,55.612568037768014,39.05759794622937,8.225928765534928
23,48.86366440135642,38.72113940205756,7.183612188755767
24,63.130066183331465,39.38685011604412,8.781654607244144
25,53.78299508771374,39.46090608218081,7.4522118843180225
26,55.409320483924134,38.89825569420283,8.048965882262854
27,62.5957981692287,40.296696156995196,8.534150125996984
28,62.5957981692287,40.613161004340334,8.393339431125346
29,62.5957981692287,42.83899841048968,7.456308660745159
30,62.87851562174822,42.63111359551091,9.54752408657034
31,62.87851562174822,43.61930899099589,10.614946316952151
32,60.69838744578035,40.438034785827234,10.152673232906517
33,62.6954443776264,44.65531171800329,9.067536346344783
34,62.56499929548234,44.81026676431403,9.937491303406345
35,62.76865712153942,48.15436964057932,7.972813713588973
36,62.81758604952569,49.868387847068476,7.917480950965775
37,69.60312149701822,48.3037899574569,9.914830120364723
38,62.63091265283439,47.702421604344266,8.997430475990452
39,70.08498548800867,49.509255820465555,8.043715010673267
40,62.691992392114805,51.348331069121286,6.520310707120749
41,69.51757129444225,51.07542199012998,8.325674582588446
42,63.14904950542852,53.66123612972619,8.333173996446119
43,69.56089368033079,53.57631274191225,7.131457011200641
44,67.02954451658206,51.52198546103553,8.423281049561334
45,70.0285541988457,52.94761967387151,8.639869833439144
46,69.79560639286557,52.831203750804946,7.793998593728947
47,69.9300129080808,56.566440227174056,6.6944637266531695
48,70.40758261852848,55.40705548771716,8.199027925287584
49,69.9300129080808,55.19248448368838,7.699535764335074
