gen,max,mean,std 
0,19.985734264360158,-3.7964561584713463,5.551726434224231
1,27.95508578781629,-0.7388120582126672,7.2519396812940125
2,23.67726075815309,0.4487488198093459,8.304087179246672
3,37.308569189218005,4.699464880481212,10.98099270426728
4,31.21684309511128,6.53329725492682,9.394247910933293
5,55.59155417713927,10.248446883343007,13.076969389165374
6,33.798747546885394,10.731769345417868,10.679623028104702
7,33.764621347540995,10.856730904482802,11.347699385293705
8,36.12170469720172,11.837167355246615,10.71235874580396
9,37.92393990665004,14.67920447200728,10.791522216927826
10,48.46750583970007,15.578810869124947,13.371049894209055
11,51.162618433920755,18.391463205483024,11.89910569247391
12,40.879748117948,16.460013141952636,11.457383824226198
13,46.97665549965963,20.30108449571663,12.721161382331838
14,56.216058234124915,24.311926845256636,15.549598163132938
15,56.216058234124915,26.616177784022632,12.996147458440399
16,42.84017988379463,26.164001074810038,11.778517717547754
17,47.50756186214171,25.380203555698976,11.787419799654886
18,52.72869199922154,28.079437297994154,11.21242068135978
19,55.78889418307219,30.536005302347426,12.611949950965336
20,62.86577730486414,32.97347996048363,15.192033569905469
21,55.9061745340779,35.174460533014695,10.34612883821226
22,55.97188257033756,36.779796521602734,10.379027254306763
23,56.660479684934884,33.92885999166772,10.201399516651042
24,58.83981481219107,36.910797070257246,10.776219294622233
25,58.810842991038584,38.30658299707668,10.17733456175427
26,57.002123542284025,35.38875036589083,11.382860014599672
27,67.16051651108211,39.24176235248365,10.224083287339333
28,70.32933482106135,38.828831789604955,10.647684093216329
29,60.33935703249698,38.240628475432125,11.426481051165563
30,55.96509620797151,40.09130990544369,9.33139943935815
31,55.96509620797151,35.11925587318254,12.793950020653593
32,62.8759292266844,40.67293431170571,12.687779343984088
33,55.99383747956024,39.56482364303812,10.758032735139492
34,55.88286630349523,37.997338753473336,9.91999606974392
35,73.00371452635183,42.69679189590097,9.781047732114793
36,63.2006219398816,39.81984136380102,10.339122063225217
37,63.064708013956654,42.979842095208326,8.677265500998105
38,57.77701976183152,38.07633047324968,11.126942294649261
39,57.73966617076414,43.01461828823999,8.013186538314825
40,56.106731875238744,43.15009395398211,7.355519468762176
41,57.582767647650776,44.377472969118436,8.207499059643407
42,62.896377384835844,43.579071475715395,7.499287277337477
43,63.249880605828096,43.06415254838902,7.7771744243182805
44,56.10545480230472,41.85501226901724,8.585599185228057
45,58.33366467931523,42.56366058305525,10.049100784798933
46,56.1495158683952,42.667902748319726,8.629250003278289
47,56.202656377761016,41.479436707283455,9.065129929480896
48,56.202656377761016,43.21766915283748,8.415098713567044
49,56.24228165847484,44.39833164876369,7.377512588971127
