gen,max,mean,std 
0,8.902088552186026,-4.988510424100086,3.6361282148955114
1,18.42835596671842,-2.9120433219929245,6.329903563862011
2,21.57973303718386,-1.4413971843063085,7.859845204646779
3,32.37830142678496,1.9006373235944622,9.159188378198548
4,31.65991857648571,3.3187331110264866,10.659764214563836
5,37.43826501527533,12.957831067203974,11.102327721855223
6,39.82496219395866,11.34946401033932,14.52774273143222
7,37.89001319174602,8.977099238605891,9.854355909666225
8,44.46754659856527,12.954082423330345,11.670508341306618
9,51.010336429347376,14.198168514524415,14.631683855654902
10,51.010336429347376,18.676355638169774,14.897793823713355
11,53.78973091397518,21.574723002120162,13.216875944702325
12,57.5214092932037,22.059113893508716,14.930969377861446
13,57.65170845574882,24.386436500283132,15.545550276564398
14,57.65170845574882,24.535763407782042,18.176084528640132
15,57.54618246524182,21.846641039073802,16.32195868851283
16,51.345333250144414,26.647113987382603,14.318658585142058
17,60.789823392465614,27.984952589339088,15.34565329553184
18,60.789823392465614,30.901352097718622,13.905501045630901
19,60.789823392465614,31.864703710691924,16.028365270956606
20,60.789823392465614,38.51926657028291,9.74452382938605
21,67.55543417770946,40.04104232600359,10.65794585720172
22,63.13403924228648,36.1597738460769,12.170500105690367
23,57.734203212022784,38.03262032276672,11.872788162074812
24,67.48681595268197,40.99092515587872,10.105316056779499
25,60.76136747337776,41.991743737023285,10.267885182290687
26,59.38490313320084,40.79415371168,10.584405355132057
27,63.347250580353574,43.759479641889996,10.611392077642085
28,60.75391274171214,38.34888237790265,8.592411983325723
29,63.35949535657966,40.938756618895425,9.822619599889595
30,63.17119652782709,41.182041597591216,10.676500777770716
31,60.71266412278909,39.16624643499964,10.940268186287108
32,73.30184604176955,44.26323610281041,11.474021616489638
33,67.3306573272352,39.71405957162697,13.781723240642009
34,60.75301487322937,38.1590100439803,13.774752673855405
35,60.75301487322937,41.35217634998012,10.476496816392164
36,57.577858878758875,38.36848734927062,12.214535268977832
37,57.64713457822689,39.471577219611675,10.075273159661714
38,60.72596851704497,40.91346775935574,10.114922610730728
39,57.66893943331409,43.02762229518903,10.547947931261577
40,57.64713457822689,42.433550702405185,5.053271555455215
41,57.55339849236815,40.46105492751368,9.217588780069038
42,57.73595158229991,39.63767575537837,8.363998546574894
43,57.73595158229991,39.86945067912022,10.608184703781552
44,57.62758607312995,41.539760268512715,9.958298961535556
45,57.73246167306424,43.02828469887245,10.260851480333875
46,57.72215290521043,40.26909313954549,11.340208889811416
47,57.59906380441626,41.642821252367625,8.12876360100363
48,57.560084905409816,42.76754567404019,9.25383322776273
49,57.557398387889926,43.123787704140625,9.057945203472043
