gen,max,mean,std 
0,5.656729331539562,-5.4008920579873685,2.6531147827369583
1,17.38051669746701,-2.9108518505712615,7.106467123251184
2,17.38051669746701,0.6784916435778806,8.719060298687353
3,34.74907546537608,1.4734037712841332,11.29353626125826
4,34.74907546537608,2.306611706250451,9.761591657450301
5,26.588669060644495,4.646742548140487,11.898740695771817
6,40.36278543312321,3.9121945970626144,10.903396814160436
7,36.12600241095561,3.2961717119334195,10.97410745449627
8,44.07496112591564,7.648713729252288,12.923013165868447
9,46.72632891875229,9.790949502995398,16.374097556471604
10,44.10713674437258,11.782383668285478,15.416908200818092
11,43.874078538773276,13.815349961223026,15.512481413875184
12,42.87703423532402,15.38003739402151,14.71017846484733
13,40.31599539582539,16.505294281940632,12.17982008057923
14,47.800661941606364,18.807358173332936,15.066297822324675
15,44.24578017543138,16.99918916710254,14.901743087842148
16,54.71073723500224,24.772724128476135,16.012721037959125
17,58.83523057151846,24.275564357068653,15.847265270799387
18,52.446015742064844,25.46241601479599,16.291097038780524
19,47.19304738798482,21.964024342315973,15.55740825752274
20,50.39943252353525,25.20490336020056,16.667683636075292
21,47.89976647816161,23.748698408702566,14.734883007870987
22,56.56696534951741,26.357024589379648,14.784043983925116
23,50.67277052281804,25.346314509821447,14.21787385515775
24,54.81619495962609,28.507917312787878,15.98372452005231
25,50.67277052281804,29.81440728111063,15.442419642061173
26,49.79733221540069,31.29640860181828,14.445566981037961
27,49.79733221540069,27.917263933371395,16.2987347088016
28,61.809881865058095,34.00639490789352,14.139787054060164
29,56.37106022992293,33.70187931700822,15.61644093182554
30,56.37106022992293,33.858013947823736,15.62194637612422
31,50.680195798572896,29.2539536238947,16.27641835392657
32,56.49436704305449,36.86530518367576,12.968908304236319
33,54.20966725508964,36.726952602458994,12.694162860518881
34,62.76672887473545,30.324283997875646,14.506217322874258
35,62.76672887473545,30.086649808759272,19.16186252776961
36,62.76672887473545,29.47241157120671,15.910335044059197
37,54.85935674235019,30.05057197141599,15.600087258501949
38,54.85935674235019,26.25096503394235,15.033177150232996
39,54.1954565127902,29.272629790527038,16.007614817909364
40,49.796428900984104,26.516312830739775,14.597683090957435
41,49.70624909040023,28.46358653942293,14.769728144745196
42,49.83549470230229,29.878397584890024,14.344960498025017
43,58.863834818132844,30.190894539249836,15.932890832444986
44,52.52151900274731,26.504287956625042,16.568200193374164
45,47.76108568671866,25.435767029117347,15.047121208850154
46,54.76291974500036,30.254720477965453,14.9084939672088
47,58.07487050519589,33.54080672925311,13.78387649483653
48,48.43257875328331,26.197804315559743,15.466348123512958
49,50.52965375872165,27.270890897043138,15.169127380262326
