gen,max,mean,std 
0,5.3425471752330935,-6.012072251421048,2.144796303390994
1,8.006176541268548,-5.934998813674538,4.969298087479085
2,21.69842708988792,-0.81978783911782,7.117907512636514
3,21.7128604902738,2.5109343246341504,8.813616540178208
4,21.7128604902738,2.3583475814234327,9.298587026390036
5,41.81636842248706,6.001972727321267,11.594606136523897
6,34.113061438519466,6.0085013387324,9.762278438625554
7,41.61681460584347,12.358509558872658,14.164096744348615
8,44.05804991948072,14.369138766941813,13.277059297630592
9,39.61242359073629,14.168509172822732,11.004213001295726
10,49.75908617592794,20.46021944154186,14.836512143588465
11,49.70270592928301,18.628205362271814,14.972741529267172
12,53.9623455518274,22.074698671109694,12.741299091701212
13,51.15220425738707,27.063430164187174,13.70577042666956
14,54.25844907748919,31.159971093623177,12.6800819097524
15,45.993236571839184,26.754458767723143,12.841567911649511
16,50.02881387450002,28.26427613719766,12.928226651156772
17,54.92158903411104,32.668515812017404,14.763841647753054
18,50.02881387450002,30.05356249714881,13.380888629522095
19,51.101715212766194,29.863739995916138,13.253688642463482
20,47.268717449894055,28.258635419735896,12.468214802397396
21,52.61167836135135,29.63365571402902,11.863306435206098
22,54.84972141943241,31.56295435623275,13.444882372205308
23,56.33741993237309,34.62536474448842,12.43185922652738
24,49.71351831539995,36.39261525910732,10.753178378646762
25,50.48616615078578,35.85509427983412,12.076943818248534
26,56.3435113551944,35.67761046766553,13.045263301121766
27,56.3435113551944,35.06267500192983,12.469636325127635
28,52.56304845785545,33.9680047320812,12.580527194641991
29,52.48811748301044,34.90034802621723,12.315655940180113
30,50.00233422090807,37.639302268499776,9.21774451420472
31,53.995021047529995,40.322144570613204,7.054236120119384
32,49.89358918934367,38.617222200405635,7.8718751607090205
33,52.06453805656846,41.46648393839174,7.001207698107993
34,56.56616306557201,41.808279714450926,9.974531892064565
35,56.56616306557201,40.47825939536083,8.761307319670573
36,56.691694689896025,42.26527237411882,8.145587168630191
37,56.691694689896025,44.21981834316484,6.944399007850428
38,54.75780316890741,43.560736924716934,6.601548007504184
39,52.53166649310789,44.942567821948714,5.668403429175678
40,54.86055708618626,43.024779184388805,6.602411964869294
41,54.86055708618626,43.36783845455758,6.547540203766694
42,52.23349726492229,40.94697393493284,7.375937737448741
43,52.29595153885589,42.60299768947268,7.044607925976613
44,52.35868308069834,42.37984384287303,6.068932643015625
45,54.112302980768916,42.90513058730316,7.414731656336826
46,54.778756782286464,43.770658263077316,7.49445784260701
47,54.778756782286464,43.32287836326957,7.270482387590021
48,54.220917342192095,41.53098335072551,6.620794055076484
49,52.14534438808634,42.84780057422077,7.017001346146252
