gen,max,mean,std 
0,21.23116638814113,-1.4440014553971363,7.374190512461026
1,17.824236919533007,-0.941312138069079,7.813122744126994
2,21.590551119680754,2.0157260564741177,8.582726002133164
3,21.590551119680754,1.4331336839922257,9.951965393456556
4,19.642196669658503,2.4430744716363884,8.593540946114842
5,41.58240290933631,6.137799077922375,9.854226215814979
6,41.58240290933631,10.656976598415076,12.421153800106701
7,37.58516299606102,9.30503958870494,12.77860648111625
8,46.23599592963929,18.694916729893254,13.079915991051262
9,44.34552309500188,18.88983428655218,12.24036120320973
10,49.40732174760183,21.583257874403397,14.689980210194301
11,48.23754354787366,24.95484366714489,13.004711821231872
12,44.54270884807343,23.864135097455517,12.537220098756835
13,44.54270884807343,24.435646648282734,12.595073733613061
14,52.609154144265915,29.216752182142045,13.747305560312498
15,54.00855182939331,34.47775457603426,9.630610990418282
16,51.19709585601877,26.31004660284242,13.98286259808834
17,48.62024352236019,31.43404804354217,10.494358916512361
18,48.62024352236019,31.347090403890206,11.601988214111435
19,53.789410103689555,36.6569745581423,10.408745063253981
20,50.074892521541884,35.39390764497007,10.99912117562604
21,56.401951112571595,36.506977060851206,10.717796272018548
22,50.46823633284097,38.78367127176067,7.147832238239996
23,55.67182901678406,34.8982781136723,12.158843269530319
24,50.13121474892773,36.50969477905323,8.781062702012727
25,52.25892471270089,39.03110736095378,9.567317825710264
26,52.159680194916845,39.05139725672352,8.252860520602107
27,61.06848123173816,38.04013790145906,10.477166654553844
28,61.06848123173816,36.39187293931972,11.553525795782651
29,58.134823300665666,42.70556540956771,7.084255082564815
30,52.522399042175735,42.92078660863244,7.356329976718297
31,55.04767735261545,42.978047855912905,8.38640619654777
32,52.27826892628588,41.59101622339718,8.505027580973291
33,54.38007883739998,42.33596565846382,8.523828640169203
34,54.12020129445519,42.92528749269779,8.04115689806922
35,55.08637318841795,41.09831028315706,7.658410392341106
36,54.22116919795258,43.09133754334322,8.476626740402194
37,55.53359815965148,44.62082736983589,6.563093073010572
38,53.20571093529766,43.33962167365797,6.812150488875031
39,62.94904116914574,42.84524492156188,8.733539471697961
40,62.90463217476106,44.830854469967555,7.567266392177811
41,58.577270531732054,43.903180717818046,8.120633625244784
42,58.577270531732054,45.75770203870903,7.290974579045402
43,58.577270531732054,43.58329207401742,8.216477027240066
44,55.16861410187708,44.38304647845361,8.214987928572313
45,56.830327710869696,46.01490872424605,6.819514319660079
46,56.830327710869696,45.78546510757177,6.126739698154962
47,54.88017980141461,46.76697232564871,7.526017609415419
48,56.58196498010783,43.80011881550608,9.154182706608964
49,56.680491565390525,45.76753658541711,7.6248109493415885
