1,84.0,0.0,70.0,50.0,0.0,62.0,36.0,0.0
0,82.0,2.0,62.0,34.0,0.0,36.0,28.0,0.0
2,76.0,0.0,56.0,44.0,0.0,46.0,36.0,0.0
3,70.0,4.0,62.0,46.0,16.0,50.0,36.0,0.0
4,82.0,24.0,42.0,8.0,0.0,42.0,44.0,0.0
5,80.0,0.0,70.0,52.0,0.0,44.0,26.0,0.0
6,74.0,20.0,78.0,74.0,12.0,60.0,44.0,20.0
7,82.0,0.0,52.0,46.0,0.0,56.0,14.0,0.0
8,78.0,0.0,52.0,40.0,0.0,44.0,20.0,0.0
9,90.0,0.0,62.0,70.0,12.0,24.0,30.0,0.0
