gen,max,mean,std 
0,21.4145335831087,-1.6509840615825042,7.014229804790533
1,16.837830518445145,-1.194111716669703,6.765507955225439
2,36.057195950639276,1.116762599064604,10.910963551157463
3,35.87669651779237,4.484124090442215,11.630884672658183
4,36.04819023255208,6.8532897115936375,10.872800390932003
5,42.461791633269065,10.580600006431348,12.713106325164212
6,36.047183998395134,10.256634875814301,10.239965836431068
7,39.88396455477509,13.679984298781472,13.491247970428976
8,37.97053352655472,9.594570378764319,12.366428289831516
9,57.54150501314264,11.127084375639475,15.471319032311722
10,46.903486508785875,15.734858242344782,15.961591118484652
11,46.903486508785875,11.235814099698857,13.41383673817894
12,57.66874756688542,11.955014206894534,15.835484954235435
13,37.32423161992452,14.054465158187337,12.494114115471673
14,37.8434432857113,15.246588466122967,13.763673993218129
15,44.7746621936776,18.840338284748913,14.174853680944695
16,37.97733866954006,15.471215997736584,14.015649535907935
17,47.05533240982821,18.853596762531645,12.177142389700974
18,51.23130414669732,18.120716560242208,13.868533141614488
19,53.815577493412164,22.470110548384582,15.17988787232167
20,53.815577493412164,22.491211130424333,15.874416778456949
21,51.1847788306948,23.121727440614052,12.193502130964788
22,60.7680717908391,24.971052599920792,14.621627875817607
23,60.7680717908391,26.0539020340003,15.477575322205668
24,60.7680717908391,28.32177526332656,13.067061201840755
25,37.93481617601376,26.942845416831595,13.233230959994545
26,37.937243070095604,27.358255888540633,10.480664347843845
27,60.87470112261528,29.154797103955218,13.253465091000624
28,60.87470112261528,27.715635433240493,15.997865167864006
29,57.756005849145566,32.796292264087334,12.921594478822183
30,57.519325105495774,27.90621880534052,13.571193836000662
31,44.70145485813556,31.048700054715482,11.734256059568052
32,57.622118371913245,31.648356721154084,14.300627311342787
33,57.64392430190413,29.293141404759886,14.479378849063897
34,57.578236685050726,28.976605328082705,13.97777851486101
35,42.768252483431844,23.103400495264786,14.439070150999491
36,67.42413858643415,30.132729941112224,14.49225976376309
37,44.74033261843287,23.804870240703075,13.762575247551773
38,57.68490174341572,24.368008329062782,14.895218866531636
39,44.61997806111542,24.11578389821304,13.238856320843475
40,60.72856262201738,24.57326596758594,16.97235198192527
41,57.579299857154595,28.923605484677733,13.8364120992281
42,57.579299857154595,26.28239157216073,14.116719856318344
43,67.51018392592675,23.32698350884175,15.23824834068211
44,56.26274718369564,24.880901978460642,15.109129854730067
45,51.13334965720817,24.596316150352106,14.273692775452021
46,51.26469990705792,26.861085588307226,15.07461519394035
47,45.84537895335703,29.036573772942944,11.46239982818031
48,51.259227299740516,29.682052397468016,12.664238526096751
49,47.48510617887078,23.668323040335718,13.134202171672783
