gen,max,mean,std 
0,11.352553700940181,-3.766882266607129,4.637638898389938
1,14.703588632371542,-1.3081627735073458,6.8972309844313315
2,30.645970697663895,3.137121286514936,9.691391513330272
3,29.193500742327974,4.387044183776793,7.5059519585940215
4,31.183150243301498,4.062253002359376,7.069539374679202
5,51.263911492301865,8.19407492353972,11.448199496623685
6,37.92087380960321,6.467063017518477,9.767159487429389
7,18.095965373877846,7.053712132643125,6.5331037340271845
8,37.98989591407426,8.959892799782484,8.553087996193756
9,37.98989591407426,7.458882450550623,8.825398638258823
10,36.067115190502754,11.210459467386286,9.4631131819971
11,37.940045758147946,11.216182262227349,10.865856137290757
12,36.046800926644174,10.751901678810912,9.908628361207466
13,37.935636041227795,16.430266526995656,12.717267358245152
14,36.068140970300405,15.795449516125151,11.310304753656817
15,36.05183656434984,15.336031487208274,11.430529010799246
16,38.060941907084064,14.110566817270257,11.2974670785946
17,37.696325711870756,16.095345533013653,12.6052252491211
18,37.81783224557533,16.87835265136121,12.580741481429726
19,36.099802396466984,15.764265109142707,13.084604114557917
20,37.88739812435203,17.42493503266398,10.355379084697843
21,37.84560532722877,18.00533690209927,13.049097506574487
22,44.762154343287605,18.83288559754629,12.591410349711627
23,51.21542405045197,27.98915565989291,12.7095491820067
24,51.21542405045197,23.31929128974449,14.006448941578366
25,60.81468427060244,23.76036338162505,13.974061328290134
26,53.846965911126105,23.68106604462376,14.110536514579845
27,42.70301954432705,23.75119628217452,13.928325274976034
28,51.1293200841839,27.370957845453773,12.151730492882683
29,51.1293200841839,26.31034823879704,12.911176846833245
30,51.20825201616895,24.220852927213052,14.710400403444593
31,51.075165562363026,30.869694352965507,12.77907673217206
32,51.075165562363026,29.30367984656967,12.650522967307143
33,51.075165562363026,29.446740011708982,11.26623627878432
34,44.58226790793698,32.662749276904535,7.016974879904839
35,57.56153890352759,30.72886392991712,9.85596318815402
36,49.7720613569181,32.590600823032055,7.884848644827196
37,49.7720613569181,29.922777300829523,11.752628935711947
38,37.97402036858722,29.436511596267678,8.40972190725906
39,41.45089811290292,29.932440356852815,8.920833338615932
40,41.45089811290292,32.79396848600883,8.559521783724778
41,37.917756336103295,29.802797532693774,9.517741611971063
42,37.922765438616,31.371965090492914,8.228455173416966
43,43.018472993816914,32.27246810629287,5.917675868320802
44,41.46796624487047,29.711261535199924,9.015274239209843
45,60.66650108228365,30.50874586220116,11.349860721885303
46,60.66650108228365,29.991373262882018,12.026752788918667
47,57.73072691120026,27.458228990725956,13.767376608006465
48,37.89275853287363,25.550898075629537,15.57026575347506
49,51.25041426706141,29.491208388481073,11.113802341973132
