gen,max,mean,std 
0,18.83243167384779,-1.8281548705050674,7.0680063265081365
1,18.83243167384779,-1.1840132827868928,6.817098660140995
2,37.701214135902404,1.7134109908070279,9.750175052677953
3,37.701214135902404,4.465937937833515,9.736928813834647
4,36.02163855051799,3.371821552950917,9.986665849727535
5,36.02163855051799,5.331779048130975,10.83322180666256
6,35.171205108550694,8.279900014675864,12.392657880717804
7,30.21416070184696,5.763432207456009,10.001920587880965
8,37.89404228407504,11.228464907364966,12.976793745999727
9,44.72695621855057,10.713717743382103,13.829774784071326
10,44.28550521953412,11.602678957768935,12.79577532017942
11,37.53552839369972,16.891483146033835,13.850296462419967
12,37.53552839369972,18.652995467602672,13.469941693565463
13,64.46073244794366,16.17927185312659,13.62366082566414
14,57.40367013275529,15.829995126553365,14.446146880704292
15,57.40367013275529,19.12123167872432,13.364780815555791
16,57.40367013275529,24.344121850086843,12.506983379561674
17,57.63175750174825,19.217096410506098,15.558256918163565
18,57.63175750174825,19.652662745714565,16.92383964637964
19,57.60576016580522,21.704664815672082,15.045256235598519
20,57.60576016580522,20.96562620031303,16.529256390408875
21,57.60576016580522,23.935858753400833,15.593741607813193
22,57.60576016580522,23.97334333202417,16.85461970161925
23,57.53990371558419,21.15411476574885,16.023366406550615
24,51.15493874840555,17.152597171065672,14.672621026403348
25,57.455605364685944,21.073943140697118,13.349876470781933
26,39.81774733963616,22.58893409587652,13.310762311355624
27,44.71964253583085,20.222732315208127,13.431644897621718
28,54.308728579062866,26.198002996799516,13.335198687222638
29,60.73620466365352,26.773315966081345,15.921513333043553
30,57.469450060642906,22.194675476270668,13.35444125873616
31,57.52799489644962,25.340780894363053,13.870792498162531
32,57.5309174148707,27.00916965958903,14.639312144516332
33,60.71636138309235,26.379825079507647,14.39944087113974
34,57.49328558088466,25.832375885060305,13.926628310537538
35,59.455529786280756,28.488070248998348,13.20420976353132
36,57.57062594981522,29.722305745787516,13.454353955298187
37,44.93471453602049,27.85192981074785,13.067369036196236
38,60.71992976287148,24.60609617271394,16.07363141152749
39,57.480313881274,31.395043805333035,12.34618849831334
40,57.647292878029,30.748712052788797,14.189633782481907
41,57.647292878029,29.225287024547377,12.08103952717754
42,57.647292878029,31.655643870616142,12.631039278259768
43,57.56249479245973,28.12792006474773,14.720490072382772
44,73.04529770072563,28.418799877788963,15.063443556740184
45,44.778636043008966,29.06824598685646,11.737841581309192
46,57.49712942963101,30.610686606381087,18.304327702211886
47,55.649853760824094,27.204791177770268,16.97392100306478
48,51.20333857092802,27.079291984262454,15.803798222503318
49,51.36800149110407,26.768100258384777,15.094115716720372
