gen,max,mean,std 
0,10.157918735672398,-3.0840749924035533,5.533220127035021
1,28.47423159404422,-2.167512960687331,7.428871954293995
2,15.469971015491915,-0.9036007077519497,6.123513183651798
3,17.864994756298273,-0.4687592663391803,7.123211349698638
4,17.864994756298273,2.807581861382036,6.243903652329595
5,25.328907998390463,3.201115053685463,6.8535593877016145
6,33.84368016512653,5.052544415460403,8.865222822029475
7,34.1274380885889,6.722065748931247,10.485471326549302
8,27.770359745599468,7.306610904934087,9.585604605982779
9,38.104112661608994,13.01884627491541,11.748898102942814
10,37.12141389637245,12.414547168407083,13.265995506868732
11,45.902314807175294,22.02027331144445,12.238383579044056
12,45.638770570950655,22.16831541414766,13.839899446651318
13,46.2273067265166,26.700703984469477,10.779009305990392
14,42.16557736535718,25.89422276166181,11.71063694679326
15,52.479642500404935,28.025984715086416,11.462437458656188
16,52.479642500404935,30.23933783520338,12.076752783175184
17,44.420548334080436,31.128839246355277,12.34047234308367
18,49.686808651314784,30.604335588936475,12.193987509212663
19,49.686808651314784,30.25530098308701,8.638690453254124
20,44.297388136867006,33.48867874926243,8.81752579812354
21,49.62297851383853,33.86296663027675,9.79442523469307
22,46.17998068142053,35.61578569276482,7.25609568151304
23,45.85486839947065,35.88539204119174,6.219812903213909
24,42.72113925754266,33.77928754458791,7.559808720525441
25,46.19250789225039,36.40257687121199,4.704528193179578
26,45.83277275258702,35.817453906588604,5.744466668155874
27,44.40505166784719,38.073408310479735,4.791888979300795
28,44.361312809816226,36.66697217965296,5.759676334303262
29,52.65121459990544,34.733740933565215,7.19699846193444
30,44.491109595552764,34.572806770940645,5.568781012362028
31,46.18464708672918,36.18371988265081,5.955534276963848
32,42.194712243067016,35.04864865937965,5.047862996483853
33,45.78441569372854,35.594876375409285,5.267662660153087
34,45.78441569372854,36.64567484722018,5.498783778281511
35,42.90915599072838,37.20544810763562,3.771393692049903
36,42.255682702786984,36.11074976268804,5.329198760928155
37,46.10018445728065,36.159551690058684,4.6439529306108485
38,46.0529018184784,36.01919249970929,5.459973918546899
39,48.260895815304266,37.51963102726395,6.076082403805834
40,46.22478829408912,37.41587287455781,5.0438812328188645
41,46.22478829408912,37.991344921777326,4.471513192764433
42,47.533560051395966,37.2505877961094,5.897314410507374
43,47.533560051395966,36.18895131511622,5.921374320302084
44,45.73624116951213,36.28746053208583,5.606364206671095
45,44.5277799032708,36.909251896186404,4.978880729656185
46,48.28891180068943,36.08414972021162,6.266954263830208
47,48.334721388969406,35.7838178628525,5.285784807501378
48,45.7813780092585,36.45229473171094,5.259004963915858
49,46.30752867027269,36.28255486815907,5.61370369178284
