gen,max,mean,std 
0,10.767188470182383,-4.866505326634268,4.571421876296468
1,17.987474473030836,-3.8781182536757894,6.21480534526023
2,17.066324847592156,-2.876526428810412,8.086809402114653
3,21.335767266627048,1.027251321934783,7.89895219403138
4,39.314068915053355,6.487578182739371,7.567238599195456
5,24.933171201039787,9.3232484034389,7.782516798568877
6,32.65034291077715,11.85228356213454,9.931400166054354
7,36.08487906307208,14.39924375323385,10.201846292057992
8,39.27589815615433,19.551053475416307,9.009014544074244
9,38.04173010603788,15.742337612261561,9.527522451364018
10,38.04173010603788,16.52813752111238,10.485632791042175
11,42.67968278844411,20.97775761798988,11.769952545698398
12,40.9147768912694,22.5779974435174,9.967299435782659
13,42.13095877185399,24.986934659571567,10.664100977194709
14,46.238528142915854,24.93688987548824,11.653232433215177
15,45.69326964491555,28.299321368544543,11.753729766180466
16,45.80863065317426,30.79912511859891,10.05553328451837
17,48.20762352768881,31.573032983254972,8.980450437996538
18,48.16908876075894,32.92797694093173,8.001068155686095
19,42.65431706169246,32.065988608648794,9.019346872462206
20,48.240524081606964,33.39052837974232,8.322321875304219
21,48.24946973391833,35.47330743380885,8.01135723263584
22,48.28976718965109,35.78299808274527,8.591323920071996
23,48.273959964770356,35.988664477608744,7.618453849440675
24,48.29588498822925,34.6299966509293,9.046474584953854
25,48.24974393459388,37.8098091808496,7.521824477104155
26,48.32075163358806,36.6148205773156,8.35705208211755
27,50.27014934658044,36.858637643852276,6.955207172082479
28,50.27014934658044,34.65938567376939,7.419895374733405
29,45.765223029387606,37.83105525928393,5.0164179392167085
30,48.21968982954989,35.198810637372425,7.401107492019099
31,48.21968982954989,35.97550250613176,8.14507368557808
32,48.252919245806766,37.70300419110824,6.333694835777293
33,50.218470314762214,35.3182649573606,7.173110390893537
34,50.301941563905594,37.80177651512012,7.180313797454834
35,50.301941563905594,38.5746853477318,6.173195179826058
36,52.36691830014079,35.85681118465687,8.262006503814908
37,48.24498998241663,38.025770757881524,6.656930069106411
38,47.60732628413744,39.69230621024665,6.490391610761452
39,47.51035946227166,38.19489306079929,5.877455919819818
40,48.285210966136674,34.80108914645051,7.179634459206629
41,47.641957806943395,38.25885709433776,5.197529188241501
42,46.209562616758134,35.858326317375244,7.27219810462004
43,52.35877424600043,36.11143414024273,7.5974190382511795
44,52.37418258095265,36.44761207829099,8.033841067764044
45,47.63943151023553,37.61282172329145,7.033763846438584
46,53.82436500480436,38.14675537151731,7.2837167239196745
47,53.827932025641786,40.74127960582844,6.636897036287961
48,51.5873685164163,38.29128382147479,7.326965944802835
49,53.832332666710016,42.37395239172042,6.023012974839654
