1,-80.0,49.6,-50.0,-30.0,52.0,-56.0,-28.0,28.0
0,-38.0,7.2,-44.0,-40.0,47.44,-92.0,-28.0,28.72
2,-66.4,-28.0,-56.0,-0.32,51.16,-56.0,-24.0,31.0
3,-46.0,-62.0,-33.6,7.6,65.44,-92.0,-30.0,-19.12
4,-84.0,-31.2,-70.0,-34.0,2.44,-42.0,-24.0,23.68
5,-80.0,15.6,-74.0,-36.0,8.68,-96.0,-22.0,47.56
6,-86.0,28.4,-70.0,-50.0,-31.72,-58.0,-36.0,26.2
7,-82.0,74.8,-50.0,6.56,-3.84,-84.0,-20.0,32.56
8,-86.0,-20.0,-48.0,-36.0,50.44,-68.0,-24.0,26.92
9,-76.0,50.0,-54.0,-38.0,57.16,-88.0,-24.0,15.04
