1,76.0,16.0,68.0,54.0,0.0,52.0,16.0,0.0
0,80.0,4.0,70.0,52.0,0.0,54.0,28.0,16.0
2,78.0,8.0,48.0,30.0,50.0,90.0,8.0,0.0
3,76.0,0.0,58.0,48.0,0.0,72.0,26.0,0.0
4,74.0,10.0,74.0,30.0,34.0,96.0,30.0,2.0
5,82.0,0.0,68.0,66.0,8.0,92.0,48.0,0.0
6,84.0,32.0,60.0,34.0,0.0,86.0,14.0,0.0
7,76.0,8.0,46.0,32.0,0.0,78.0,14.0,0.0
8,86.0,4.0,86.0,30.0,26.0,98.0,24.0,4.0
9,96.0,2.0,62.0,66.0,18.0,54.0,28.0,0.0
