gen,max,mean,std 
0,14.689569906840553,-2.300152543591069,6.161704651753317
1,37.94511231125605,7.467965527189281,10.687878165776397
2,38.26189808480198,8.14654617772146,12.532297039020222
3,44.524539889172644,10.245854768445499,13.732834484318118
4,44.524539889172644,13.66209140407958,13.779641168682907
5,44.524539889172644,11.368708742824372,12.595457711062915
6,36.090848330910504,9.197131944823862,11.742301769627685
7,38.26189808480198,11.23951204762495,11.567329108094688
8,37.426992363621096,10.82142630740561,11.88932601949543
9,51.98937969887733,7.960625401653923,12.519395972868232
10,51.98937969887733,11.412422021615725,12.391811205930946
11,41.80579304942218,16.393458371190782,13.069640679595164
12,36.05123777873519,18.976747170366234,11.520435150917834
13,43.02431090806629,19.666114670667987,13.871777503853473
14,37.80146669968336,19.090192759374027,13.011662986625183
15,41.07910130926609,14.05282610897336,13.197343526216997
16,37.3847916478654,20.12961065116613,13.011898475581608
17,49.77996638911526,24.03791988657941,14.103097123730402
18,46.903677523079196,25.226169726269536,12.243772700655395
19,37.79814837386558,26.881624990226282,10.633130205279963
20,37.54373760364489,28.190290315505194,9.042573665608426
21,42.23482821825585,29.636966002404527,9.558446294955314
22,36.08080730604844,31.69070713470839,7.519192478003578
23,36.065277068027605,32.39268292228504,7.024369092798879
24,36.0651422553888,33.37253761688861,4.132059928851548
25,36.090935341351525,33.97425445546064,3.848734823549048
26,36.090935341351525,34.85275619530135,3.1170940174763024
27,36.06511482726643,32.99906134713169,4.853864699933036
28,36.10502385101174,34.384132560812546,3.5912557298986103
29,36.0740019150716,33.89698015523663,3.94550481438162
30,36.06337264299444,33.82718807646783,3.846954707951305
31,36.081966591379995,33.90639690468718,3.9567706063365637
32,36.08098207203475,34.01325904919961,3.771131083229578
33,36.064036378675084,34.14766641767477,3.766830299927936
34,36.0833921471834,33.72056725261524,4.01059058486582
35,36.09056489432324,33.684363312530024,4.085527103025342
36,36.09056489432324,32.501056887553794,4.680403233086816
37,36.09056489432324,32.62786979072714,5.446646946333947
38,36.09197226446477,33.53743247137587,4.075464937881801
39,36.12151632123089,32.247239464063945,5.238736108054767
40,36.07772309023825,32.51330669365404,4.665649702580148
41,36.11329822527751,33.96881273117542,3.854073525174783
42,36.11329822527751,33.17000577516317,4.518744716826903
43,36.08333921420183,32.425220034192556,4.936433295140227
44,36.08406059231869,33.99070527726572,3.9882394001226578
45,36.09842644044233,32.651953501070395,4.405998774748955
46,43.039013069746666,32.34870397877122,5.099808494658543
47,43.039013069746666,32.73205647959615,4.7673099478354395
48,43.039013069746666,34.7711380853362,3.7757010603090553
49,43.039013069746666,32.13252235330587,5.185322820654823
