gen,max,mean,std 
0,10.800139349245029,-4.7274926494260985,5.552214670669794
1,8.496478564273986,-3.666674842440788,5.369894928588956
2,22.004399061061086,-0.8205105916460873,8.102861963780269
3,13.55226938909507,2.482213996913591,6.874042918997092
4,28.077307069013116,4.0401598736535815,9.158928579467675
5,30.777396126603083,7.865300666902309,8.081313656833418
6,27.234057343562746,5.131265541245603,9.784169411290875
7,30.631082045018548,6.409567380142667,8.93723876539877
8,35.5159980758655,10.531259843514068,10.218626536666207
9,27.400437388442512,7.141491773936698,8.30535802402315
10,35.851196824385795,10.49159366229425,8.539536659992638
11,26.194299561783875,9.193685948067442,10.279631716235203
12,42.884489105629015,10.673046612765072,12.325203321210504
13,42.884489105629015,13.398712747152127,12.704878662943022
14,49.75419519221521,15.182569533552407,15.743436893266171
15,51.70938287586068,12.648742160493487,15.480756449532302
16,49.75419519221521,12.480155884926535,13.907622675732354
17,49.75419519221521,15.79691316600669,11.847820947080967
18,49.75419519221521,13.488286776861719,11.977440116642804
19,33.20259400654552,12.511937967640737,12.470877372887562
20,40.19830021130722,18.145312777056713,9.87212324576454
21,41.34914196831976,18.180842960259533,12.638759893495763
22,41.99281116425164,21.78297028286131,11.565033996743649
23,38.96750517465219,16.407759826335468,11.59983128855514
24,43.12296397427144,18.49269105748304,11.326424649442453
25,44.49357155412814,17.50947692291666,12.669680921402655
26,41.47537472908431,19.622196425250415,11.828673397430057
27,34.47316072705685,19.020635034551624,9.719880607181343
28,37.51509479527015,18.640663478002647,10.634065101459475
29,44.083985675207295,21.050044940835164,11.574133361868505
30,42.424422871946426,20.617339914879,11.891506289515391
31,48.12889125429102,24.772884642982596,12.25318508866697
32,44.048479422553854,23.072525994220705,10.910923267042808
33,41.39184512945742,20.701885396750924,12.5798927306901
34,44.19787900153758,22.041101588075186,13.377391752615692
35,44.09096957234418,25.819416522949705,11.779555509650097
36,44.43127433388899,25.90800781833989,14.691722333935298
37,42.35024580188514,20.601521774230754,15.213329427214019
38,41.19574016803139,20.789052468090368,10.120181377653799
39,40.20353975824812,24.266056633470193,10.192255163080691
40,41.8151740940221,24.775743616831676,13.5610793078213
41,41.97462799532834,23.818055570049562,15.747763991126561
42,46.08354421319251,29.132943827403977,13.632046644765529
43,43.14612082888591,25.34204103344134,13.2357729399806
44,44.192944327389704,29.204570107584374,10.157205063824705
45,44.192944327389704,29.560985991743415,10.839466849415412
46,45.54090766929002,30.613904839156795,10.867790777263455
47,40.31914999525118,26.414556284991015,12.42949698712119
48,40.281700574298,26.898256580640037,9.35935039863009
49,44.01486972601608,26.62874423573628,12.585271858754156
