gen,max,mean,std 
0,12.272132936294888,-3.465751636644792,5.690648084278854
1,14.404598735901704,-1.7318598974361694,5.6104277919473
2,29.413769877652943,-1.1392613909174343,8.153789021194688
3,9.142756104650445,-0.3745711387198421,5.883152606696414
4,29.824207845563258,0.9210971313150982,8.196252384681003
5,25.069360659351563,0.6283735364062265,6.949845990892418
6,38.303831032471784,1.3129708065742534,9.309149046167153
7,38.24362924549901,4.958519570491075,9.03830984500291
8,38.24362924549901,6.805943900511664,10.013653605932
9,27.09020429674269,5.234387523235915,10.272336237072881
10,39.68707641723296,5.800184806473051,11.299345131454197
11,33.19521753805296,7.921696678963625,11.108655846735408
12,33.949485190536876,6.336862869045987,11.256990096375887
13,35.95981963090372,7.875444289358734,10.295368561119364
14,45.44944299200651,7.515092066731465,11.705375236487852
15,33.843006314462414,6.09454437608046,9.530828014301438
16,32.332905897626645,7.5988157624815305,9.55087517182951
17,43.917860077534826,12.835712517524831,11.941735902772761
18,42.387170255646524,11.565654623540476,13.728581824158658
19,41.147264223899555,9.962723934213649,11.351561616821717
20,46.41944417559485,12.724796065944195,13.163754166652119
21,39.04132710196835,12.605544835421384,12.167525316191607
22,41.83680529529296,12.984624876800552,13.509160304691493
23,36.17428945526033,12.356018963624175,11.806318309630626
24,41.75938134155678,14.254979726602802,12.286667985989412
25,44.17767654643088,14.559498779628104,13.330786940649086
26,44.44616287990418,12.259654840413711,12.722622772999369
27,41.273031312804974,16.770699016141567,12.782312562343176
28,41.95068224074555,20.034845000361663,12.570236329739528
29,45.82348730310508,22.96062744122861,13.34104256176295
30,45.82348730310508,22.77525516744491,12.371459550958471
31,45.82348730310508,21.66112725490577,13.27266507010282
32,46.83041436904358,23.07637020940883,11.765012741158655
33,46.83041436904358,28.009907872488363,10.943175927036174
34,42.02503885868346,19.707249758736562,12.341668156334533
35,40.036552187482854,24.508344987414628,11.00219426452158
36,47.78715984194365,26.017167569642368,12.901508422132808
37,45.31815015780933,27.201376549308783,11.725502986692424
38,47.31989261935547,29.057105421460854,10.468861416735198
39,47.31989261935547,27.218203565527155,12.580582807534414
40,47.31989261935547,29.9179160622089,10.616745893269004
41,47.31989261935547,30.371548646476036,10.002427444657275
42,47.31989261935547,28.696240400214162,10.628939421489402
43,45.526953990197,31.417105925361703,9.025686556689493
44,42.71063617864474,31.389360773620734,9.381212163307529
45,44.56418018077426,28.869084709464097,12.99779923554606
46,46.17974105581649,29.697370493844055,11.370952681728156
47,44.75514307548204,28.833968041008866,10.982414872256696
48,40.15245457680878,28.063759012243374,10.018224698976054
49,47.45681805113589,30.52136526612734,9.789046705007756
